wind_feature,target,wind_bin,n,mean,q10,q50,q90,inactive_rate,normal_rate,q10_q90_spread,ambiguous
ldaps__ws10__mean,kpx_group_3,4.5,1234,0.2592658083275449,0.013085714285714286,0.1973187857142857,0.594229161904762,0.29821717990275526,0.260129659643436,0.5811434476190478,True
ldaps__ws10__mean,kpx_group_3,5.0,1124,0.32032855473648536,0.03553803809523811,0.24862857142857142,0.7254995333333334,0.23665480427046262,0.3309608540925267,0.6899614952380952,True
ldaps__ws10__mean,kpx_group_3,5.5,1062,0.4201592111469823,0.08271549047619049,0.3880947380952381,0.8047714476190476,0.12052730696798493,0.487758945386064,0.7220559571428571,True
ldaps__ws10__mean,kpx_group_3,6.0,898,0.47170157582988653,0.1205951904761905,0.45455638095238093,0.8755720428571429,0.08685968819599109,0.5512249443207127,0.7549768523809524,False
ldaps__ws10__mean,kpx_group_3,6.5,735,0.5141987615808228,0.12259249523809526,0.5192962380952381,0.8982309809523809,0.08435374149659863,0.6340136054421769,0.7756384857142856,False
ldaps__ws10__mean,kpx_group_3,7.0,595,0.554693069067627,0.18664361904761906,0.5695729523809523,0.8968535333333333,0.06050420168067227,0.7008403361344537,0.7102099142857142,False
ldaps__ws10__mean,kpx_group_3,7.5,482,0.6017142363169334,0.2673617952380952,0.6291473571428572,0.9048426857142857,0.03112033195020747,0.7863070539419087,0.6374808904761905,False
ldaps__ws10__mean,kpx_group_3,8.0,415,0.6398889386115892,0.310475780952381,0.6804571428571429,0.9027765428571429,0.021686746987951807,0.8433734939759037,0.592300761904762,False
ldaps__ws10__mean,kpx_group_3,8.5,321,0.6640007666518322,0.3629563809523809,0.6735699047619048,0.9483699047619047,0.009345794392523364,0.8535825545171339,0.5854135238095238,False
ldaps__ws10__mean,kpx_group_3,9.0,329,0.6785082065421913,0.35565595238095243,0.6969864761904762,0.9699957809523809,0.0060790273556231,0.8632218844984803,0.6143398285714285,False
ldaps__ws10__mean,kpx_group_3,9.5,215,0.7090342912513842,0.3976679619047619,0.7520841904761905,0.9536042095238095,0.004651162790697674,0.8883720930232558,0.5559362476190477,False
ldaps__ws10__mean,kpx_group_3,10.0,169,0.689227137503522,0.3688793904761905,0.7328,0.9595272190476191,0.005917159763313609,0.863905325443787,0.5906478285714285,False
ldaps__ws10__mean,kpx_group_3,10.5,144,0.6933228492063492,0.3998029904761905,0.7338330714285715,0.9464414952380955,0.013888888888888888,0.8958333333333334,0.546638504761905,False
ldaps__ws10__mean,kpx_group_3,11.0,119,0.7190371376550619,0.35524270476190484,0.7768781904761904,0.9580120476190477,0.03361344537815126,0.8823529411764706,0.6027693428571428,False
ldaps__ws10__mean,kpx_group_3,11.5,71,0.7133217833668678,0.4524902380952381,0.741753380952381,0.9759188095238095,0.014084507042253521,0.9154929577464789,0.5234285714285714,False
ldaps__ws10__mean,kpx_group_3,12.0,88,0.7627124404761905,0.5002875238095238,0.8202676666666666,0.9768141380952381,0.022727272727272728,0.9318181818181818,0.4765266142857143,False
ldaps__ws10__mean,kpx_group_3,12.5,40,0.7097794726190475,0.3633007666666667,0.7875533809523809,0.9739214904761905,0.05,0.85,0.6106207238095238,False
ldaps__ws10__mean,kpx_group_3,13.0,33,0.7066076998556999,0.3478045238095238,0.7940962380952381,0.9515380380952381,0.030303030303030304,0.8787878787878788,0.6037335142857143,False
ldaps__ws10__mean,kpx_group_3,13.5,14,0.6316070918367347,0.23161714285714285,0.6856225714285714,0.9531221095238096,0.0,0.7142857142857143,0.7215049666666667,False
ldaps__ws10__mean,kpx_group_3,14.0,10,0.7278412047619047,0.5478093285714286,0.7142045,0.8745389523809523,0.0,1.0,0.32672962380952364,False
ldaps__ws10__mean,kpx_group_3,14.5,7,0.3317671292517007,0.1429786380952381,0.27135638095238096,0.5877552000000003,0.0,0.14285714285714285,0.44477656190476217,False
ldaps__ws10__mean,kpx_group_3,15.0,4,0.4249413571428572,0.08684781904761907,0.4218421190476191,0.7655142857142857,0.25,0.5,0.6786664666666666,False
ldaps__ws10__mean,kpx_group_3,16.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
ldaps__ws10__mean,kpx_group_3,16.5,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
